model,train_trial_index,score,balanced_score,n_samples,scenario
together_t5-11b,1.14,0.57,0.15794555555555556,100,civil_comments
together_ul2,1.14,0.38,0.19,100,civil_comments
together_yalm,1.14,0.73,0.14497888888888888,100,civil_comments
AlephAlpha_luminous-base,1.0,0.39,0.17950555555555556,100,civil_comments
AlephAlpha_luminous-extended,1.0,0.69,0.14977000000000001,100,civil_comments
AlephAlpha_luminous-supreme,1.0,0.69,0.16216555555555556,100,civil_comments
ai21_j1-grande,1.0,0.75,0.1549788888888889,100,civil_comments
ai21_j1-grande-v2-beta,1.0,0.73,0.15737444444444446,100,civil_comments
ai21_j1-jumbo,1.0,0.42,0.1790111111111111,100,civil_comments
ai21_j1-large,1.0,0.78,0.17927555555555558,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.0,0.56,0.21802222222222223,100,civil_comments
cohere_command-medium-beta,1.0,0.42,0.20380222222222222,100,civil_comments
cohere_command-xlarge-beta,1.0,0.62,0.21083555555555555,100,civil_comments
cohere_large-20220720,1.0,0.32,0.1847911111111111,100,civil_comments
cohere_medium-20220720,1.0,0.23,0.1738788888888889,100,civil_comments
cohere_medium-20221108,1.0,0.77,0.14638555555555555,100,civil_comments
cohere_small-20220720,1.0,0.78,0.14828666666666668,100,civil_comments
cohere_xlarge-20220609,1.0,0.35,0.16570333333333334,100,civil_comments
cohere_xlarge-20221108,1.0,0.66,0.15646222222222222,100,civil_comments
microsoft_TNLGv2_530B,1.0,0.52,0.22281333333333334,100,civil_comments
microsoft_TNLGv2_7B,1.0,0.63,0.18174777777777776,100,civil_comments
openai_ada,1.0,0.75,0.1859677777777778,100,civil_comments
openai_babbage,1.0,0.61,0.16555,100,civil_comments
openai_curie,1.0,0.38,0.19,100,civil_comments
openai_davinci,1.0,0.26,0.16718666666666668,100,civil_comments
openai_text-ada-001,1.0,0.78,0.14828666666666668,100,civil_comments
openai_text-babbage-001,1.0,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,1.0,0.67,0.1707588888888889,100,civil_comments
openai_text-davinci-002,1.0,0.64,0.20224222222222224,100,civil_comments
openai_text-davinci-003,1.0,0.65,0.2165388888888889,100,civil_comments
together_bloom,1.0,0.63,0.2065388888888889,100,civil_comments
together_glm,1.0,0.78,0.14828666666666668,100,civil_comments
together_gpt-j-6b,1.0,0.32,0.1909888888888889,100,civil_comments
together_gpt-neox-20b,1.0,0.25,0.18387888888888887,100,civil_comments
together_opt-175b,1.0,0.24,0.17578,100,civil_comments
together_opt-66b,1.0,0.24,0.18197777777777777,100,civil_comments
together_t0pp,1.0,0.38,0.07224222222222222,100,civil_comments
together_t5-11b,1.0,0.67,0.14596777777777778,100,civil_comments
together_ul2,1.0,0.37,0.19429666666666667,100,civil_comments
together_yalm,1.0,0.74,0.14688,100,civil_comments
AlephAlpha_luminous-base,1.03,0.47,0.18851666666666667,100,civil_comments
AlephAlpha_luminous-extended,1.03,0.74,0.16547333333333333,100,civil_comments
AlephAlpha_luminous-supreme,1.03,0.68,0.17266,100,civil_comments
ai21_j1-grande,1.03,0.76,0.16927555555555557,100,civil_comments
ai21_j1-grande-v2-beta,1.03,0.76,0.18167111111111112,100,civil_comments
ai21_j1-jumbo,1.03,0.45,0.18471444444444443,100,civil_comments
ai21_j1-large,1.03,0.73,0.15737444444444446,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.03,0.49,0.17992333333333335,100,civil_comments
cohere_command-medium-beta,1.03,0.35,0.1966922222222222,100,civil_comments
cohere_command-xlarge-beta,1.03,0.51,0.15273666666666666,100,civil_comments
cohere_large-20220720,1.03,0.36,0.19859333333333332,100,civil_comments
cohere_medium-20220720,1.03,0.26,0.19197777777777777,100,civil_comments
cohere_medium-20221108,1.03,0.76,0.14448444444444444,100,civil_comments
cohere_small-20220720,1.03,0.77,0.15878111111111112,100,civil_comments
cohere_xlarge-20220609,1.03,0.37,0.1633077777777778,100,civil_comments
cohere_xlarge-20221108,1.03,0.67,0.16456111111111113,100,civil_comments
microsoft_TNLGv2_530B,1.03,0.54,0.19562666666666664,100,civil_comments
microsoft_TNLGv2_7B,1.03,0.59,0.14315444444444445,100,civil_comments
openai_ada,1.03,0.72,0.17406666666666668,100,civil_comments
openai_babbage,1.03,0.6,0.16364888888888887,100,civil_comments
openai_curie,1.03,0.41,0.17711,100,civil_comments
openai_davinci,1.03,0.33,0.19289,100,civil_comments
openai_text-ada-001,1.03,0.78,0.15448444444444445,100,civil_comments
openai_text-babbage-001,1.03,0.77,0.14638555555555555,100,civil_comments
openai_text-curie-001,1.03,0.65,0.15456111111111112,100,civil_comments
openai_text-davinci-002,1.03,0.64,0.18984666666666666,100,civil_comments
openai_text-davinci-003,1.03,0.64,0.2146377777777778,100,civil_comments
together_bloom,1.03,0.52,0.16703333333333334,100,civil_comments
together_glm,1.03,0.77,0.14638555555555555,100,civil_comments
together_gpt-j-6b,1.03,0.35,0.19049444444444444,100,civil_comments
together_gpt-neox-20b,1.03,0.28,0.19577999999999998,100,civil_comments
together_opt-175b,1.03,0.28,0.1895822222222222,100,civil_comments
together_opt-66b,1.03,0.25,0.19007666666666664,100,civil_comments
together_t0pp,1.03,0.34,0.06463777777777778,100,civil_comments
together_t5-11b,1.03,0.59,0.15555,100,civil_comments
together_ul2,1.03,0.38,0.19619777777777778,100,civil_comments
together_yalm,1.03,0.76,0.15688000000000002,100,civil_comments
AlephAlpha_luminous-base,0.97,0.44,0.1890111111111111,100,civil_comments
AlephAlpha_luminous-extended,0.97,0.77,0.17737444444444445,100,civil_comments
AlephAlpha_luminous-supreme,0.97,0.72,0.1864622222222222,100,civil_comments
ai21_j1-grande,0.97,0.75,0.1549788888888889,100,civil_comments
ai21_j1-grande-v2-beta,0.97,0.75,0.16737444444444446,100,civil_comments
ai21_j1-jumbo,0.97,0.54,0.22041777777777777,100,civil_comments
ai21_j1-large,0.97,0.75,0.17357222222222224,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.97,0.57,0.2261211111111111,100,civil_comments
cohere_command-medium-beta,0.97,0.39,0.20429666666666665,100,civil_comments
cohere_command-xlarge-beta,0.97,0.7,0.22604444444444446,100,civil_comments
cohere_large-20220720,0.97,0.34,0.19479111111111108,100,civil_comments
cohere_medium-20220720,0.97,0.24,0.16338444444444444,100,civil_comments
cohere_medium-20221108,0.97,0.77,0.14638555555555555,100,civil_comments
cohere_small-20220720,0.97,0.78,0.14828666666666668,100,civil_comments
cohere_xlarge-20220609,0.97,0.42,0.19140666666666667,100,civil_comments
cohere_xlarge-20221108,0.97,0.72,0.17406666666666668,100,civil_comments
microsoft_TNLGv2_530B,0.97,0.53,0.19992333333333334,100,civil_comments
microsoft_TNLGv2_7B,0.97,0.63,0.20034111111111114,100,civil_comments
openai_ada,0.97,0.68,0.16026444444444443,100,civil_comments
openai_babbage,0.97,0.6,0.1574511111111111,100,civil_comments
openai_curie,0.97,0.38,0.17760444444444445,100,civil_comments
openai_davinci,0.97,0.28,0.1771866666666667,100,civil_comments
openai_text-ada-001,0.97,0.78,0.15448444444444445,100,civil_comments
openai_text-babbage-001,0.97,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,0.97,0.7,0.16406666666666667,100,civil_comments
openai_text-davinci-002,0.97,0.74,0.21505555555555556,100,civil_comments
openai_text-davinci-003,0.97,0.69,0.23034111111111114,100,civil_comments
together_bloom,0.97,0.6,0.1946377777777778,100,civil_comments
together_glm,0.97,0.78,0.14828666666666668,100,civil_comments
together_gpt-j-6b,0.97,0.29,0.1790877777777778,100,civil_comments
together_gpt-neox-20b,0.97,0.26,0.18578,100,civil_comments
together_opt-175b,0.97,0.25,0.1776811111111111,100,civil_comments
together_opt-66b,0.97,0.25,0.18387888888888887,100,civil_comments
together_t0pp,0.97,0.39,0.07414333333333334,100,civil_comments
together_t5-11b,0.97,0.61,0.15315444444444445,100,civil_comments
together_ul2,0.97,0.41,0.19570333333333334,100,civil_comments
together_yalm,0.97,0.75,0.14878111111111111,100,civil_comments
AlephAlpha_luminous-base,1.06,0.37,0.16950555555555558,100,civil_comments
AlephAlpha_luminous-extended,1.06,0.67,0.13977,100,civil_comments
AlephAlpha_luminous-supreme,1.06,0.72,0.1988577777777778,100,civil_comments
ai21_j1-grande,1.06,0.77,0.17737444444444445,100,civil_comments
ai21_j1-grande-v2-beta,1.06,0.76,0.16927555555555557,100,civil_comments
ai21_j1-jumbo,1.06,0.44,0.21380222222222223,100,civil_comments
ai21_j1-large,1.06,0.77,0.17117666666666667,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.06,0.64,0.2332311111111111,100,civil_comments
cohere_command-medium-beta,1.06,0.29,0.1790877777777778,100,civil_comments
cohere_command-xlarge-beta,1.06,0.59,0.21752777777777776,100,civil_comments
cohere_large-20220720,1.06,0.36,0.19859333333333332,100,civil_comments
cohere_medium-20220720,1.06,0.26,0.18578,100,civil_comments
cohere_medium-20221108,1.06,0.78,0.15448444444444445,100,civil_comments
cohere_small-20220720,1.06,0.78,0.14828666666666668,100,civil_comments
cohere_xlarge-20220609,1.06,0.4,0.21239555555555556,100,civil_comments
cohere_xlarge-20221108,1.06,0.66,0.14406666666666668,100,civil_comments
microsoft_TNLGv2_530B,1.06,0.57,0.23851666666666665,100,civil_comments
microsoft_TNLGv2_7B,1.06,0.65,0.19174777777777777,100,civil_comments
openai_ada,1.06,0.73,0.18836333333333333,100,civil_comments
openai_babbage,1.06,0.65,0.17935222222222222,100,civil_comments
openai_curie,1.06,0.42,0.1852088888888889,100,civil_comments
openai_davinci,1.06,0.31,0.1766922222222222,100,civil_comments
openai_text-ada-001,1.06,0.78,0.14828666666666668,100,civil_comments
openai_text-babbage-001,1.06,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,1.06,0.65,0.1607588888888889,100,civil_comments
openai_text-davinci-002,1.06,0.73,0.25653888888888887,100,civil_comments
openai_text-davinci-003,1.06,0.72,0.24844000000000002,100,civil_comments
together_bloom,1.06,0.7,0.23844,100,civil_comments
together_glm,1.06,0.78,0.14828666666666668,100,civil_comments
together_gpt-j-6b,1.06,0.28,0.18338444444444446,100,civil_comments
together_gpt-neox-20b,1.06,0.22,0.16577999999999998,100,civil_comments
together_opt-175b,1.06,0.23,0.18007666666666666,100,civil_comments
together_opt-66b,1.06,0.23,0.18007666666666666,100,civil_comments
together_t0pp,1.06,0.36,0.06844,100,civil_comments
together_t5-11b,1.06,0.72,0.19266000000000003,100,civil_comments
together_ul2,1.06,0.38,0.19619777777777778,100,civil_comments
together_yalm,1.06,0.74,0.15307777777777778,100,civil_comments
AlephAlpha_luminous-base,0.98,0.41,0.13372555555555554,100,civil_comments
AlephAlpha_luminous-extended,0.98,0.74,0.15307777777777778,100,civil_comments
AlephAlpha_luminous-supreme,0.98,0.8,0.1706822222222222,100,civil_comments
ai21_j1-grande,0.98,0.84,0.16589111111111113,100,civil_comments
ai21_j1-grande-v2-beta,0.98,0.82,0.1620888888888889,100,civil_comments
ai21_j1-jumbo,0.98,0.39,0.14851666666666666,100,civil_comments
ai21_j1-large,0.98,0.81,0.16638555555555556,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.98,0.52,0.1546377777777778,100,civil_comments
cohere_command-medium-beta,0.98,0.28,0.14,100,civil_comments
cohere_command-xlarge-beta,0.98,0.67,0.16456111111111113,100,civil_comments
cohere_large-20220720,0.98,0.24,0.10760444444444445,100,civil_comments
cohere_medium-20220720,0.98,0.19,0.11669222222222222,100,civil_comments
cohere_medium-20221108,0.98,0.86,0.1634955555555556,100,civil_comments
cohere_small-20220720,0.98,0.86,0.16969333333333336,100,civil_comments
cohere_xlarge-20220609,0.98,0.28,0.12760444444444446,100,civil_comments
cohere_xlarge-20221108,0.98,0.72,0.15547333333333335,100,civil_comments
microsoft_TNLGv2_530B,0.98,0.47,0.13893444444444444,100,civil_comments
microsoft_TNLGv2_7B,0.98,0.56,0.1374511111111111,100,civil_comments
openai_ada,0.98,0.73,0.15117666666666665,100,civil_comments
openai_babbage,0.98,0.63,0.13836333333333334,100,civil_comments
openai_curie,0.98,0.35,0.12851666666666667,100,civil_comments
openai_davinci,0.98,0.3,0.11901111111111112,100,civil_comments
openai_text-ada-001,0.98,0.84,0.15969333333333335,100,civil_comments
openai_text-babbage-001,0.98,0.86,0.1634955555555556,100,civil_comments
openai_text-curie-001,0.98,0.7,0.14547333333333334,100,civil_comments
openai_text-davinci-002,0.98,0.72,0.18026444444444445,100,civil_comments
openai_text-davinci-003,0.98,0.71,0.18456111111111112,100,civil_comments
together_bloom,0.98,0.57,0.15794555555555556,100,civil_comments
together_glm,0.98,0.86,0.1634955555555556,100,civil_comments
together_gpt-j-6b,0.98,0.24,0.11380222222222222,100,civil_comments
together_gpt-neox-20b,0.98,0.21,0.12669222222222223,100,civil_comments
together_opt-175b,0.98,0.17,0.11908777777777776,100,civil_comments
together_opt-66b,0.98,0.15,0.11528555555555556,100,civil_comments
together_t0pp,0.98,0.37,0.07034111111111112,100,civil_comments
together_t5-11b,0.98,0.66,0.15646222222222222,100,civil_comments
together_ul2,0.98,0.32,0.13520888888888888,100,civil_comments
together_yalm,0.98,0.82,0.15589111111111112,100,civil_comments
AlephAlpha_luminous-base,0.96,0.38,0.18380222222222223,100,civil_comments
AlephAlpha_luminous-extended,0.96,0.64,0.13406666666666667,100,civil_comments
AlephAlpha_luminous-supreme,0.96,0.63,0.1569566666666667,100,civil_comments
ai21_j1-grande,0.96,0.72,0.14307777777777778,100,civil_comments
ai21_j1-grande-v2-beta,0.96,0.79,0.18737444444444445,100,civil_comments
ai21_j1-jumbo,0.96,0.38,0.18380222222222223,100,civil_comments
ai21_j1-large,0.96,0.72,0.17406666666666668,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.96,0.56,0.21182444444444445,100,civil_comments
cohere_command-medium-beta,0.96,0.34,0.1885933333333333,100,civil_comments
cohere_command-xlarge-beta,0.96,0.57,0.1951322222222222,100,civil_comments
cohere_large-20220720,0.96,0.27,0.16908777777777778,100,civil_comments
cohere_medium-20220720,0.96,0.24,0.18817555555555554,100,civil_comments
cohere_medium-20221108,0.96,0.77,0.14638555555555555,100,civil_comments
cohere_small-20220720,0.96,0.77,0.15258333333333335,100,civil_comments
cohere_xlarge-20220609,0.96,0.39,0.19809888888888888,100,civil_comments
cohere_xlarge-20221108,0.96,0.53,0.11935222222222222,100,civil_comments
microsoft_TNLGv2_530B,0.96,0.48,0.20281333333333332,100,civil_comments
microsoft_TNLGv2_7B,0.96,0.59,0.14935222222222222,100,civil_comments
openai_ada,0.96,0.73,0.17596777777777778,100,civil_comments
openai_babbage,0.96,0.66,0.18745111111111112,100,civil_comments
openai_curie,0.96,0.39,0.17950555555555556,100,civil_comments
openai_davinci,0.96,0.36,0.2047911111111111,100,civil_comments
openai_text-ada-001,0.96,0.75,0.14878111111111111,100,civil_comments
openai_text-babbage-001,0.96,0.77,0.14638555555555555,100,civil_comments
openai_text-curie-001,0.96,0.68,0.1664622222222222,100,civil_comments
openai_text-davinci-002,0.96,0.63,0.20034111111111114,100,civil_comments
openai_text-davinci-003,0.96,0.62,0.2232311111111111,100,civil_comments
together_bloom,0.96,0.68,0.24703333333333333,100,civil_comments
together_glm,0.96,0.77,0.14638555555555555,100,civil_comments
together_gpt-j-6b,0.96,0.28,0.16479111111111108,100,civil_comments
together_gpt-neox-20b,0.96,0.25,0.19007666666666664,100,civil_comments
together_opt-175b,0.96,0.23,0.18627444444444444,100,civil_comments
together_opt-66b,0.96,0.24,0.18817555555555554,100,civil_comments
together_t0pp,0.96,0.32,0.06083555555555556,100,civil_comments
together_t5-11b,0.96,0.59,0.14935222222222222,100,civil_comments
together_ul2,0.96,0.4,0.20619777777777779,100,civil_comments
together_yalm,0.96,0.75,0.1549788888888889,100,civil_comments
AlephAlpha_luminous-base,0.98,0.47,0.1823188888888889,100,civil_comments
AlephAlpha_luminous-extended,0.98,0.72,0.16167111111111113,100,civil_comments
AlephAlpha_luminous-supreme,0.98,0.81,0.2407588888888889,100,civil_comments
ai21_j1-grande,0.98,0.8,0.17688000000000004,100,civil_comments
ai21_j1-grande-v2-beta,0.98,0.79,0.18737444444444445,100,civil_comments
ai21_j1-jumbo,0.98,0.47,0.20091222222222221,100,civil_comments
ai21_j1-large,0.98,0.76,0.1878688888888889,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.98,0.58,0.2032311111111111,100,civil_comments
cohere_command-medium-beta,0.98,0.31,0.1890877777777778,100,civil_comments
cohere_command-xlarge-beta,0.98,0.7,0.21984666666666666,100,civil_comments
cohere_large-20220720,0.98,0.31,0.1766922222222222,100,civil_comments
cohere_medium-20220720,0.98,0.23,0.1738788888888889,100,civil_comments
cohere_medium-20221108,0.98,0.78,0.14828666666666668,100,civil_comments
cohere_small-20220720,0.98,0.78,0.14828666666666668,100,civil_comments
cohere_xlarge-20220609,0.98,0.36,0.18,100,civil_comments
cohere_xlarge-20221108,0.98,0.7,0.17026444444444444,100,civil_comments
microsoft_TNLGv2_530B,0.98,0.49,0.17992333333333335,100,civil_comments
microsoft_TNLGv2_7B,0.98,0.69,0.21794555555555553,100,civil_comments
openai_ada,0.98,0.74,0.18406666666666666,100,civil_comments
openai_babbage,0.98,0.62,0.14266,100,civil_comments
openai_curie,0.98,0.44,0.17041777777777778,100,civil_comments
openai_davinci,0.98,0.31,0.1766922222222222,100,civil_comments
openai_text-ada-001,0.98,0.78,0.14828666666666668,100,civil_comments
openai_text-babbage-001,0.98,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,0.98,0.76,0.21266000000000002,100,civil_comments
openai_text-davinci-002,0.98,0.72,0.21745111111111112,100,civil_comments
openai_text-davinci-003,0.98,0.64,0.20844000000000001,100,civil_comments
together_bloom,0.98,0.59,0.1865388888888889,100,civil_comments
together_glm,0.98,0.79,0.15018777777777778,100,civil_comments
together_gpt-j-6b,0.98,0.35,0.19049444444444444,100,civil_comments
together_gpt-neox-20b,0.98,0.27,0.18148333333333333,100,civil_comments
together_opt-175b,0.98,0.24,0.16958222222222222,100,civil_comments
together_opt-66b,0.98,0.25,0.1776811111111111,100,civil_comments
together_t0pp,0.98,0.29,0.05513222222222223,100,civil_comments
together_t5-11b,0.98,0.65,0.1607588888888889,100,civil_comments
together_ul2,0.98,0.34,0.15140666666666666,100,civil_comments
together_yalm,0.98,0.74,0.14688,100,civil_comments
AlephAlpha_luminous-base,0.88,0.4,0.13802222222222224,100,civil_comments
AlephAlpha_luminous-extended,0.88,0.76,0.16927555555555557,100,civil_comments
AlephAlpha_luminous-supreme,0.88,0.79,0.18737444444444445,100,civil_comments
ai21_j1-grande,0.88,0.82,0.1620888888888889,100,civil_comments
ai21_j1-grande-v2-beta,0.88,0.81,0.17258333333333334,100,civil_comments
ai21_j1-jumbo,0.88,0.38,0.15281333333333333,100,civil_comments
ai21_j1-large,0.88,0.81,0.1601877777777778,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.88,0.58,0.15984666666666666,100,civil_comments
cohere_command-medium-beta,0.88,0.26,0.13619777777777778,100,civil_comments
cohere_command-xlarge-beta,0.88,0.63,0.19414333333333336,100,civil_comments
cohere_large-20220720,0.88,0.26,0.13,100,civil_comments
cohere_medium-20220720,0.88,0.19,0.12289,100,civil_comments
cohere_medium-20221108,0.88,0.83,0.15779222222222222,100,civil_comments
cohere_small-20220720,0.88,0.84,0.15969333333333335,100,civil_comments
cohere_xlarge-20220609,0.88,0.28,0.13380222222222224,100,civil_comments
cohere_xlarge-20221108,0.88,0.68,0.14786888888888888,100,civil_comments
microsoft_TNLGv2_530B,0.88,0.47,0.16372555555555557,100,civil_comments
microsoft_TNLGv2_7B,0.88,0.67,0.15216555555555555,100,civil_comments
openai_ada,0.88,0.77,0.17117666666666667,100,civil_comments
openai_babbage,0.88,0.64,0.14026444444444444,100,civil_comments
openai_curie,0.88,0.4,0.1504177777777778,100,civil_comments
openai_davinci,0.88,0.26,0.14859333333333333,100,civil_comments
openai_text-ada-001,0.88,0.83,0.15779222222222222,100,civil_comments
openai_text-babbage-001,0.88,0.84,0.15969333333333335,100,civil_comments
openai_text-curie-001,0.88,0.71,0.17216555555555554,100,civil_comments
openai_text-davinci-002,0.88,0.75,0.22315444444444446,100,civil_comments
openai_text-davinci-003,0.88,0.74,0.22125333333333333,100,civil_comments
together_bloom,0.88,0.58,0.1846377777777778,100,civil_comments
together_glm,0.88,0.84,0.15969333333333335,100,civil_comments
together_gpt-j-6b,0.88,0.23,0.13049444444444444,100,civil_comments
together_gpt-neox-20b,0.88,0.24,0.13859333333333335,100,civil_comments
together_opt-175b,0.88,0.17,0.13148333333333334,100,civil_comments
together_opt-66b,0.88,0.17,0.13148333333333334,100,civil_comments
together_t0pp,0.88,0.36,0.06844,100,civil_comments
together_t5-11b,0.88,0.67,0.14596777777777778,100,civil_comments
together_ul2,0.88,0.35,0.15330777777777777,100,civil_comments
together_yalm,0.88,0.81,0.15399000000000002,100,civil_comments
AlephAlpha_luminous-base,1.09,0.41,0.14612111111111112,100,civil_comments
AlephAlpha_luminous-extended,1.09,0.72,0.14307777777777778,100,civil_comments
AlephAlpha_luminous-supreme,1.09,0.76,0.1878688888888889,100,civil_comments
ai21_j1-grande,1.09,0.8,0.1706822222222222,100,civil_comments
ai21_j1-grande-v2-beta,1.09,0.78,0.15448444444444445,100,civil_comments
ai21_j1-jumbo,1.09,0.34,0.1452088888888889,100,civil_comments
ai21_j1-large,1.09,0.75,0.17977,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.09,0.56,0.18703333333333333,100,civil_comments
cohere_command-medium-beta,1.09,0.33,0.1619011111111111,100,civil_comments
cohere_command-xlarge-beta,1.09,0.7,0.20745111111111111,100,civil_comments
cohere_large-20220720,1.09,0.24,0.15718666666666667,100,civil_comments
cohere_medium-20220720,1.09,0.19,0.1476811111111111,100,civil_comments
cohere_medium-20221108,1.09,0.8,0.15208888888888888,100,civil_comments
cohere_small-20220720,1.09,0.82,0.1620888888888889,100,civil_comments
cohere_xlarge-20220609,1.09,0.29,0.1480988888888889,100,civil_comments
cohere_xlarge-20221108,1.09,0.7,0.1578688888888889,100,civil_comments
microsoft_TNLGv2_530B,1.09,0.53,0.18133,100,civil_comments
microsoft_TNLGv2_7B,1.09,0.59,0.14935222222222222,100,civil_comments
openai_ada,1.09,0.69,0.13117666666666666,100,civil_comments
openai_babbage,1.09,0.6,0.1388577777777778,100,civil_comments
openai_curie,1.09,0.37,0.13851666666666668,100,civil_comments
openai_davinci,1.09,0.32,0.16619777777777778,100,civil_comments
openai_text-ada-001,1.09,0.78,0.14828666666666668,100,civil_comments
openai_text-babbage-001,1.09,0.82,0.15589111111111112,100,civil_comments
openai_text-curie-001,1.09,0.77,0.18977,100,civil_comments
openai_text-davinci-002,1.09,0.71,0.20935222222222222,100,civil_comments
openai_text-davinci-003,1.09,0.7,0.2136488888888889,100,civil_comments
together_bloom,1.09,0.65,0.19174777777777777,100,civil_comments
together_glm,1.09,0.82,0.15589111111111112,100,civil_comments
together_gpt-j-6b,1.09,0.28,0.15239555555555553,100,civil_comments
together_gpt-neox-20b,1.09,0.21,0.14528555555555556,100,civil_comments
together_opt-175b,1.09,0.23,0.15528555555555557,100,civil_comments
together_opt-66b,1.09,0.19,0.1476811111111111,100,civil_comments
together_t0pp,1.09,0.33,0.06273666666666668,100,civil_comments
together_t5-11b,1.09,0.57,0.1269566666666667,100,civil_comments
together_ul2,1.09,0.33,0.15570333333333333,100,civil_comments
together_yalm,1.09,0.72,0.13688,100,civil_comments
AlephAlpha_luminous-base,1.0,0.39,0.14231888888888888,100,civil_comments
AlephAlpha_luminous-extended,1.0,0.79,0.15638555555555556,100,civil_comments
AlephAlpha_luminous-supreme,1.0,0.77,0.18977,100,civil_comments
ai21_j1-grande,1.0,0.82,0.17448444444444444,100,civil_comments
ai21_j1-grande-v2-beta,1.0,0.78,0.16068222222222223,100,civil_comments
ai21_j1-jumbo,1.0,0.33,0.13711,100,civil_comments
ai21_j1-large,1.0,0.7,0.15167111111111112,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.0,0.54,0.17083555555555555,100,civil_comments
cohere_command-medium-beta,1.0,0.26,0.12380222222222223,100,civil_comments
cohere_command-xlarge-beta,1.0,0.59,0.16174777777777777,100,civil_comments
cohere_large-20220720,1.0,0.24,0.10760444444444445,100,civil_comments
cohere_medium-20220720,1.0,0.18,0.11479111111111111,100,civil_comments
cohere_medium-20221108,1.0,0.86,0.1634955555555556,100,civil_comments
cohere_small-20220720,1.0,0.86,0.16969333333333336,100,civil_comments
cohere_xlarge-20220609,1.0,0.29,0.12950555555555554,100,civil_comments
cohere_xlarge-20221108,1.0,0.68,0.1416711111111111,100,civil_comments
microsoft_TNLGv2_530B,1.0,0.53,0.16893444444444444,100,civil_comments
microsoft_TNLGv2_7B,1.0,0.6,0.1574511111111111,100,civil_comments
openai_ada,1.0,0.76,0.1630777777777778,100,civil_comments
openai_babbage,1.0,0.66,0.14406666666666668,100,civil_comments
openai_curie,1.0,0.41,0.15851666666666667,100,civil_comments
openai_davinci,1.0,0.26,0.13,100,civil_comments
openai_text-ada-001,1.0,0.84,0.15969333333333335,100,civil_comments
openai_text-babbage-001,1.0,0.85,0.16159444444444446,100,civil_comments
openai_text-curie-001,1.0,0.7,0.17646222222222221,100,civil_comments
openai_text-davinci-002,1.0,0.7,0.17646222222222221,100,civil_comments
openai_text-davinci-003,1.0,0.71,0.1907588888888889,100,civil_comments
together_bloom,1.0,0.58,0.15984666666666666,100,civil_comments
together_glm,1.0,0.86,0.1634955555555556,100,civil_comments
together_gpt-j-6b,1.0,0.23,0.13049444444444444,100,civil_comments
together_gpt-neox-20b,1.0,0.18,0.12098888888888888,100,civil_comments
together_opt-175b,1.0,0.14,0.10718666666666668,100,civil_comments
together_opt-66b,1.0,0.14,0.11338444444444445,100,civil_comments
together_t0pp,1.0,0.35,0.06653888888888888,100,civil_comments
together_t5-11b,1.0,0.6,0.14505555555555558,100,civil_comments
together_ul2,1.0,0.34,0.1390111111111111,100,civil_comments
together_yalm,1.0,0.81,0.15399000000000002,100,civil_comments
AlephAlpha_luminous-base,0.92,0.41,0.16471444444444444,100,civil_comments
AlephAlpha_luminous-extended,0.92,0.7,0.15167111111111112,100,civil_comments
AlephAlpha_luminous-supreme,0.92,0.71,0.1907588888888889,100,civil_comments
ai21_j1-grande,0.92,0.75,0.14878111111111111,100,civil_comments
ai21_j1-grande-v2-beta,0.92,0.77,0.1649788888888889,100,civil_comments
ai21_j1-jumbo,0.92,0.35,0.16570333333333334,100,civil_comments
ai21_j1-large,0.92,0.7,0.13927555555555557,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.92,0.5,0.17562666666666665,100,civil_comments
cohere_command-medium-beta,0.92,0.27,0.16289,100,civil_comments
cohere_command-xlarge-beta,0.92,0.54,0.16463777777777777,100,civil_comments
cohere_large-20220720,0.92,0.22,0.1471866666666667,100,civil_comments
cohere_medium-20220720,0.92,0.25,0.15908777777777777,100,civil_comments
cohere_medium-20221108,0.92,0.81,0.15399000000000002,100,civil_comments
cohere_small-20220720,0.92,0.8,0.15208888888888888,100,civil_comments
cohere_xlarge-20220609,0.92,0.29,0.1480988888888889,100,civil_comments
cohere_xlarge-20221108,0.92,0.59,0.13695666666666667,100,civil_comments
microsoft_TNLGv2_530B,0.92,0.51,0.20851666666666666,100,civil_comments
microsoft_TNLGv2_7B,0.92,0.56,0.16844,100,civil_comments
openai_ada,0.92,0.72,0.15547333333333335,100,civil_comments
openai_babbage,0.92,0.61,0.14695666666666668,100,civil_comments
openai_curie,0.92,0.36,0.14281333333333332,100,civil_comments
openai_davinci,0.92,0.29,0.16049444444444444,100,civil_comments
